channel_sub,like,length,category,hour,minute,second
12000000,426699.0,PT9M30S,20,0,9,30
1500000,203977.0,PT5H54M32S,22,5,54,32
1500000,154974.0,PT2M36S,22,0,2,36
3810000,68461.0,PT15M9S,24,0,15,9
3810000,26283.0,PT11M57S,24,0,11,57
3810000,20599.0,PT11M33S,24,0,11,33
3810000,56029.0,PT14M7S,24,0,14,7
3810000,17297.0,PT10M55S,24,0,10,55
3810000,60821.0,PT11M28S,24,0,11,28
3810000,100699.0,PT10M16S,24,0,10,16
3810000,11409.0,PT14M5S,24,0,14,5
3810000,29383.0,PT14M4S,24,0,14,4
3810000,9687.0,PT14M3S,24,0,14,3
2880000,98270.0,PT4M47S,24,0,4,47
2880000,61425.0,PT8M47S,24,0,8,47
2880000,50765.0,PT8M14S,24,0,8,14
2880000,121788.0,PT8M13S,24,0,8,13
2880000,46017.0,PT8M4S,24,0,8,4
2880000,76353.0,PT13M51S,24,0,13,51
2880000,59730.0,PT7M56S,24,0,7,56
2880000,39240.0,PT9M34S,24,0,9,34
2880000,69956.0,PT10M8S,24,0,10,8
2880000,48466.0,PT9M14S,24,0,9,14
188000,19277.0,PT7M55S,27,0,7,55
188000,10159.0,PT9M31S,27,0,9,31
188000,14894.0,PT11M8S,27,0,11,8
188000,34947.0,PT9M29S,27,0,9,29
188000,13860.0,PT8M45S,27,0,8,45
188000,18820.0,PT7M31S,27,0,7,31
188000,10670.0,PT8M11S,27,0,8,11
188000,25314.0,PT8M19S,27,0,8,19
188000,12098.0,PT8M23S,27,0,8,23
188000,11604.0,PT7M41S,27,0,7,41
548000,8935.0,PT11M1S,26,0,11,1
548000,7272.0,PT12M43S,26,0,12,43
548000,1141.0,PT57M30S,26,0,57,30
548000,7503.0,PT7M34S,26,0,7,34
548000,5018.0,PT11M23S,26,0,11,23
548000,7851.0,PT10M4S,26,0,10,4
548000,5210.0,PT8M25S,26,0,8,25
548000,13251.0,PT9M26S,26,0,9,26
548000,4444.0,PT11M17S,26,0,11,17
548000,521.0,PT34M12S,26,0,34,12
402000,1510.0,PT2M44S,22,0,2,44
402000,10681.0,PT4M49S,22,0,4,49
402000,1561.0,PT8M19S,22,0,8,19
402000,1939.0,PT1M59S,22,0,1,59
402000,2074.0,PT10M26S,22,0,10,26
402000,3055.0,PT4M55S,22,0,4,55
402000,2984.0,PT2M23S,22,0,2,23
402000,2316.0,PT11M17S,22,0,11,17
402000,4668.0,PT10M2S,22,0,10,2
402000,1888.0,PT16M26S,22,0,16,26
8410,11.0,PT3M58S,26,0,3,58
8410,24.0,PT39M7S,26,0,39,7
8410,11.0,PT40M16S,26,0,40,16
8410,63.0,PT33M50S,26,0,33,50
8410,43.0,PT39M56S,26,0,39,56
8410,76.0,PT2M57S,26,0,2,57
8410,51.0,PT27M16S,26,0,27,16
8410,50.0,PT8M4S,26,0,8,4
8410,33.0,PT34M56S,26,0,34,56
8410,146.0,PT34M6S,26,0,34,6
1080,7.0,PT11M1S,27,0,11,1
1080,6.0,PT7M48S,27,0,7,48
1080,18.0,PT6M7S,27,0,6,7
1080,11.0,PT9M11S,27,0,9,11
1080,8.0,PT5M1S,27,0,5,1
1080,10.0,PT3M29S,27,0,3,29
1080,9.0,PT3M22S,27,0,3,22
1080,10.0,PT9M6S,27,0,9,6
1080,321.0,PT6M59S,27,0,6,59
1080,4.0,PT7M13S,27,0,7,13
13100,86.0,PT11M41S,27,0,11,41
13100,52.0,PT14M5S,27,0,14,5
13100,114.0,PT1M23S,27,0,1,23
47200,82.0,PT7M51S,27,0,7,51
47200,89.0,PT11M58S,27,0,11,58
47200,70.0,PT14M28S,27,0,14,28
47200,81.0,PT14M1S,27,0,14,1
47200,69.0,PT8M24S,27,0,8,24
47200,58.0,PT9M58S,27,0,9,58
47200,74.0,PT6M19S,27,0,6,19
47200,75.0,PT12M44S,27,0,12,44
47200,42.0,PT3M54S,27,0,3,54
47200,62.0,PT4M9S,27,0,4,9
27900,36.0,PT39M25S,27,0,39,25
27900,10.0,PT3M32S,27,0,3,32
27900,11.0,PT3M23S,27,0,3,23
27900,13.0,PT4M2S,27,0,4,2
27900,18.0,PT4M16S,27,0,4,16
27900,13.0,PT21M11S,27,0,21,11
27900,12.0,PT3M35S,27,0,3,35
27900,7.0,PT3M32S,27,0,3,32
27900,7.0,PT3M29S,27,0,3,29
27900,9.0,PT3M25S,27,0,3,25
52300,103.0,PT2H56M15S,28,2,56,15
52300,99.0,PT8M2S,28,0,8,2
52300,1324.0,PT55M5S,28,0,55,5
52300,1656.0,PT1H18M46S,28,1,18,46
52300,9572.0,PT1H5S,28,1,0,0
52300,8656.0,PT55M17S,28,0,55,17
52300,2128.0,PT39M17S,28,0,39,17
52300,152.0,PT5M52S,28,0,5,52
52300,199.0,PT6M58S,28,0,6,58
52300,174.0,PT5M27S,28,0,5,27
12000,32.0,PT24M34S,28,0,24,34
12000,60.0,PT7M53S,28,0,7,53
12000,46.0,PT9M54S,27,0,9,54
12000,20.0,PT1H1M54S,24,1,1,54
12000,89.0,PT8M20S,28,0,8,20
12000,119.0,PT15M19S,28,0,15,19
12000,34.0,PT1H2M4S,24,1,2,4
12000,63.0,PT8M48S,28,0,8,48
12000,87.0,PT8M36S,28,0,8,36
12000,73.0,PT8M43S,28,0,8,43
34700,303.0,PT4M37S,28,0,4,37
34700,239.0,PT8M52S,28,0,8,52
34700,195.0,PT8M1S,28,0,8,1
34700,220.0,PT6M33S,28,0,6,33
34700,259.0,PT8M58S,28,0,8,58
34700,188.0,PT8M2S,28,0,8,2
34700,199.0,PT8M9S,28,0,8,9
34700,260.0,PT8M1S,28,0,8,1
34700,83.0,PT1M36S,28,0,1,36
34700,124.0,PT8M2S,28,0,8,2
1790000,11494.0,PT8M27S,27,0,8,27
1790000,8377.0,PT7M31S,27,0,7,31
1790000,3358.0,PT12M20S,27,0,12,20
1790000,10581.0,PT7M57S,27,0,7,57
1790000,7314.0,PT5M35S,27,0,5,35
1790000,6538.0,PT10M48S,27,0,10,48
1790000,12891.0,PT9M32S,27,0,9,32
1790000,11107.0,PT9M16S,27,0,9,16
1790000,29205.0,PT10M58S,27,0,10,58
1790000,17465.0,PT8M40S,27,0,8,40
176000,483.0,PT14M7S,28,0,14,7
176000,575.0,PT9M24S,28,0,9,24
176000,826.0,PT7M53S,28,0,7,53
176000,725.0,PT8M20S,28,0,8,20
176000,1141.0,PT8M28S,28,0,8,28
176000,1424.0,PT8M9S,28,0,8,9
176000,748.0,PT8M18S,28,0,8,18
176000,1081.0,PT11M51S,28,0,11,51
176000,867.0,PT11M4S,28,0,11,4
176000,609.0,PT12M43S,28,0,12,43
17600,144.0,PT18M44S,27,0,18,44
17600,195.0,PT12M12S,27,0,12,12
17600,77.0,PT1H15M9S,27,1,15,9
17600,240.0,PT22M4S,27,0,22,4
17600,237.0,PT19M19S,27,0,19,19
17600,34.0,PT23M15S,27,0,23,15
17600,26.0,PT46M53S,27,0,46,53
17600,65.0,PT1H12M52S,27,1,12,52
17600,70.0,PT1H7M57S,27,1,7,57
17600,54.0,PT1H36M33S,27,1,36,33
1660000,27846.0,PT11M3S,28,0,11,3
1660000,21932.0,PT11M1S,28,0,11,1
1660000,20756.0,PT9M35S,28,0,9,35
1660000,45733.0,PT12M21S,28,0,12,21
1660000,47308.0,PT8M36S,28,0,8,36
1660000,39785.0,PT10M6S,28,0,10,6
1660000,158515.0,PT7M28S,28,0,7,28
1660000,2240.0,PT59M23S,28,0,59,23
1660000,25991.0,PT9M31S,28,0,9,31
1660000,42682.0,PT11M13S,28,0,11,13
96300,780.0,PT6M56S,27,0,6,56
96300,938.0,PT8M5S,27,0,8,5
96300,921.0,PT10M43S,27,0,10,43
96300,1200.0,PT21M40S,27,0,21,40
96300,963.0,PT16M,27,0,16,0
96300,1184.0,PT12M9S,27,0,12,9
96300,1167.0,PT17M37S,27,0,17,37
96300,1082.0,PT12M51S,27,0,12,51
96300,1984.0,PT19M23S,27,0,19,23
96300,1456.0,PT9M59S,27,0,9,59
324000,599.0,PT3M26S,25,0,3,26
324000,8538.0,PT3M51S,25,0,3,51
324000,621.0,PT4M14S,17,0,4,14
324000,1529.0,PT3M35S,25,0,3,35
324000,3539.0,PT3M57S,25,0,3,57
324000,770.0,PT3M57S,25,0,3,57
324000,1200.0,PT3M21S,25,0,3,21
324000,3054.0,PT3M29S,25,0,3,29
324000,1170.0,PT3M43S,25,0,3,43
324000,377.0,PT4M39S,17,0,4,39
76800,151.0,PT3M13S,25,0,3,13
76800,624.0,PT3M55S,25,0,3,55
76800,281.0,PT3M31S,25,0,3,31
76800,148.0,PT3M6S,25,0,3,6
76800,349.0,PT3M14S,25,0,3,14
76800,199.0,PT3M53S,25,0,3,53
76800,998.0,PT4M9S,25,0,4,9
76800,153.0,PT7M2S,25,0,7,2
76800,134.0,PT3M57S,25,0,3,57
76800,254.0,PT5M53S,25,0,5,53
111000,8949.0,PT5M5S,22,0,5,5
111000,528.0,PT2M17S,22,0,2,17
111000,2298.0,PT5M6S,22,0,5,6
111000,468.0,PT1M44S,22,0,1,44
111000,771.0,PT1M49S,22,0,1,49
111000,12363.0,PT5M19S,22,0,5,19
111000,1786.0,PT8M24S,28,0,8,24
111000,5709.0,PT2M34S,28,0,2,34
111000,16947.0,PT3M49S,22,0,3,49
111000,826.0,PT1M22S,22,0,1,22
3600000,4074.0,PT8M10S,26,0,8,10
3600000,4758.0,PT8M37S,26,0,8,37
3600000,3295.0,PT10M57S,26,0,10,57
3600000,4431.0,PT11M43S,26,0,11,43
3600000,3405.0,PT10M,26,0,10,0
3600000,2848.0,PT9M51S,26,0,9,51
3600000,5141.0,PT8M22S,26,0,8,22
3600000,5748.0,PT9M26S,26,0,9,26
3600000,4551.0,PT9M39S,26,0,9,39
3600000,6782.0,PT8M37S,26,0,8,37
2880,30.0,PT1H15M34S,26,1,15,34
2880,194.0,PT2H3M23S,24,2,3,23
2880,32.0,PT13M29S,26,0,13,29
2880,228.0,PT1H1M3S,26,1,1,3
2880,183.0,PT1H23M22S,26,1,23,22
2880,264.0,PT1H8M32S,26,1,8,32
2880,33.0,PT44M,26,0,44,0
2880,103.0,PT1H26M55S,24,1,26,55
2880,12.0,PT1H32M49S,24,1,32,49
2880,8.0,PT1H9M48S,26,1,9,48
11500,148.0,PT45S,22,0,0,45
11500,198.0,PT45S,22,0,0,45
11500,157.0,PT4M58S,22,0,4,58
11500,235.0,PT31S,22,0,0,31
11500,188.0,PT36S,22,0,0,36
11500,184.0,PT32S,22,0,0,32
11500,127.0,PT40S,22,0,0,40
11500,146.0,PT38S,22,0,0,38
11500,140.0,PT36S,22,0,0,36
11500,166.0,PT38S,22,0,0,38
1040,35.0,PT26M53S,27,0,26,53
1040,43.0,PT16M36S,27,0,16,36
1040,58.0,PT22M11S,27,0,22,11
1040,13.0,PT12M19S,27,0,12,19
1040,117.0,PT21M50S,27,0,21,50
1040,203.0,PT25M44S,27,0,25,44
1040,23.0,PT13M5S,27,0,13,5
1040,17.0,PT20M37S,27,0,20,37
1040,95.0,PT16M,27,0,16,0
1040,263.0,PT13M18S,27,0,13,18
3700,15.0,PT3H12M29S,1,3,12,29
3700,28.0,PT2H22M40S,1,2,22,40
3700,17.0,PT3H15M55S,1,3,15,55
3700,6.0,PT3H29M25S,1,3,29,25
3700,31.0,PT3H18M12S,1,3,18,12
3700,17.0,PT1H18M2S,1,1,18,2
3700,16.0,PT4H10M58S,1,4,10,58
3700,9.0,PT4H23M13S,1,4,23,13
3700,62.0,PT12M13S,1,0,12,13
3700,34.0,PT4H6M23S,1,4,6,23
44600,760.0,PT6H31M31S,20,6,31,31
44600,806.0,PT6H24M55S,20,6,24,55
44600,962.0,PT6H26M11S,20,6,26,11
44600,727.0,PT6H26M29S,20,6,26,29
44600,1069.0,PT6H31M15S,20,6,31,15
44600,841.0,PT6H32M29S,20,6,32,29
44600,1110.0,PT6H12M38S,20,6,12,38
44600,537.0,PT2H33M1S,20,2,33,1
44600,486.0,PT1H35M51S,20,1,35,51
44600,1166.0,PT6H40M51S,20,6,40,51
60900,251.0,PT1H8M12S,20,1,8,12
60900,645.0,PT1H10M33S,20,1,10,33
60900,532.0,PT1H8M,20,1,8,0
60900,538.0,PT1H12M1S,20,1,12,1
60900,559.0,PT1H12M2S,20,1,12,2
60900,790.0,PT1H5M24S,20,1,5,24
60900,182.0,PT50M1S,20,0,50,1
60900,628.0,PT1H8M32S,20,1,8,32
60900,204.0,PT1H59M47S,20,1,59,47
60900,613.0,PT1H12M1S,20,1,12,1
441000,615.0,PT50M41S,27,0,50,41
441000,263.0,PT13M8S,27,0,13,8
441000,510.0,PT12M36S,27,0,12,36
441000,957.0,PT52M6S,27,0,52,6
441000,1533.0,PT48M27S,27,0,48,27
441000,2715.0,PT26M1S,27,0,26,1
441000,2123.0,PT43M59S,27,0,43,59
441000,646.0,PT51M48S,27,0,51,48
441000,781.0,PT1H1M11S,27,1,1,11
441000,1158.0,PT55M6S,27,0,55,6
8980,26.0,PT59M57S,22,0,59,57
8980,23.0,PT5M37S,22,0,5,37
8980,21.0,PT5M15S,22,0,5,15
8980,37.0,PT7M29S,22,0,7,29
8980,68.0,PT35M48S,22,0,35,48
8980,26.0,PT10M19S,22,0,10,19
8980,17.0,PT7M42S,22,0,7,42
8980,29.0,PT9M24S,22,0,9,24
8980,13.0,PT19M54S,22,0,19,54
8980,10.0,PT28M19S,22,0,28,19
827000,55869.0,PT8M20S,27,0,8,20
827000,39176.0,PT8M27S,27,0,8,27
827000,40003.0,PT9M40S,27,0,9,40
827000,60023.0,PT13M42S,27,0,13,42
827000,87885.0,PT13M2S,27,0,13,2
827000,53284.0,PT10M7S,27,0,10,7
827000,73147.0,PT11M12S,27,0,11,12
827000,91328.0,PT10M55S,27,0,10,55
827000,81926.0,PT10M8S,27,0,10,8
827000,47920.0,PT11M25S,27,0,11,25
80400,104.0,PT2M47S,24,0,2,47
80400,363.0,PT21M55S,24,0,21,55
80400,48.0,PT3M49S,24,0,3,49
80400,19.0,PT5M22S,24,0,5,22
80400,856.0,PT19M1S,24,0,19,1
80400,81.0,PT7M52S,24,0,7,52
80400,32.0,PT1H46M26S,24,1,46,26
80400,83.0,PT14M16S,24,0,14,16
80400,584.0,PT31M25S,24,0,31,25
80400,224.0,PT10M33S,24,0,10,33
2720000,34734.0,PT6M20S,20,0,6,20
2720000,18269.0,PT1M49S,20,0,1,49
2720000,5367.0,PT41S,20,0,0,41
2720000,18097.0,PT8M41S,20,0,8,41
2720000,4391.0,PT1M5S,20,0,1,5
2720000,22396.0,PT1M51S,20,0,1,51
2720000,2334.0,PT4H26M15S,20,4,26,15
2720000,1807.0,PT1M6S,20,0,1,6
2720000,5388.0,PT1M6S,20,0,1,6
2720000,8756.0,PT42S,20,0,0,42
419000,3510.0,PT19M49S,26,0,19,49
419000,12987.0,PT10M39S,26,0,10,39
419000,792.0,PT2H15M11S,26,2,15,11
419000,3532.0,PT12M35S,26,0,12,35
419000,14460.0,PT19M50S,26,0,19,50
419000,10331.0,PT25M1S,26,0,25,1
419000,56429.0,PT9M9S,26,0,9,9
419000,12675.0,PT13M45S,26,0,13,45
419000,16771.0,PT22M9S,26,0,22,9
419000,4663.0,PT6M45S,26,0,6,45
2690000,6199.0,PT13M49S,26,0,13,49
2690000,7708.0,PT14M59S,26,0,14,59
2690000,11274.0,PT12M34S,26,0,12,34
2690000,4631.0,PT16M48S,26,0,16,48
2690000,3925.0,PT10M16S,26,0,10,16
2690000,6827.0,PT17M56S,26,0,17,56
2690000,30469.0,PT15M19S,26,0,15,19
2690000,10649.0,PT17M11S,26,0,17,11
2690000,33536.0,PT16M25S,26,0,16,25
2690000,6241.0,PT10M41S,26,0,10,41
188000,1070.0,PT12M2S,27,0,12,2
188000,1322.0,PT39M5S,27,0,39,5
188000,1449.0,PT8M16S,27,0,8,16
188000,1437.0,PT8M12S,27,0,8,12
188000,1796.0,PT6M57S,27,0,6,57
188000,1147.0,PT9M27S,27,0,9,27
188000,2457.0,PT10M24S,27,0,10,24
188000,6515.0,PT8M56S,27,0,8,56
188000,2140.0,PT15M18S,27,0,15,18
188000,3958.0,PT7M35S,27,0,7,35
605000,2845.0,PT12M25S,20,0,12,25
605000,1533.0,PT11M26S,20,0,11,26
605000,1903.0,PT15M3S,20,0,15,3
605000,1865.0,PT15M48S,20,0,15,48
605000,2064.0,PT14M29S,20,0,14,29
605000,2064.0,PT14M57S,20,0,14,57
605000,2108.0,PT16M58S,20,0,16,58
605000,2554.0,PT18M8S,20,0,18,8
605000,2284.0,PT11M24S,20,0,11,24
605000,7170.0,PT15M4S,20,0,15,4
2410,55.0,PT5M18S,27,0,5,18
2410,67.0,PT15M19S,24,0,15,19
2410,54.0,PT10M58S,24,0,10,58
2410,56.0,PT4M14S,24,0,4,14
2410,38.0,PT4M36S,24,0,4,36
2410,40.0,PT6M39S,24,0,6,39
2410,44.0,PT21M33S,24,0,21,33
2410,54.0,PT12M16S,27,0,12,16
2410,59.0,PT12M23S,27,0,12,23
2410,65.0,PT14M27S,27,0,14,27
23100,39180.0,PT11M7S,22,0,11,7
23100,538.0,PT3M2S,22,0,3,2
361000,5933.0,PT11M35S,22,0,11,35
361000,5587.0,PT10M21S,22,0,10,21
361000,10079.0,PT4M12S,22,0,4,12
361000,4908.0,PT8M30S,22,0,8,30
361000,11488.0,PT10M59S,22,0,10,59
361000,11664.0,PT3M41S,22,0,3,41
361000,14066.0,PT11M16S,22,0,11,16
361000,11231.0,PT11M27S,22,0,11,27
361000,16210.0,PT3M4S,22,0,3,4
361000,981.0,PT17M3S,22,0,17,3
3320,133.0,PT55M28S,25,0,55,28
3320,208.0,PT1H52S,25,1,0,0
3320,296.0,PT1H3M43S,25,1,3,43
3320,98.0,PT1H3M52S,25,1,3,52
3320,163.0,PT52M59S,25,0,52,59
3320,104.0,PT1H1M54S,25,1,1,54
3320,118.0,PT1H17M22S,25,1,17,22
3320,68.0,PT1H15S,25,1,0,0
3320,81.0,PT59M2S,25,0,59,2
3320,58.0,PT33M2S,25,0,33,2
263000,23888.0,PT21M50S,27,0,21,50
263000,24703.0,PT31M36S,27,0,31,36
263000,124116.0,PT41M46S,27,0,41,46
263000,53415.0,PT27M57S,27,0,27,57
263000,40689.0,PT17M58S,27,0,17,58
263000,20811.0,PT8M48S,27,0,8,48
263000,73055.0,PT3M32S,27,0,3,32
263000,40482.0,PT13M13S,27,0,13,13
263000,4978.0,PT14M,27,0,14,0
263000,3855.0,PT16M48S,27,0,16,48
2520,40.0,PT2M17S,29,0,2,17
2520,48.0,PT4M10S,29,0,4,10
2520,30.0,PT7M11S,29,0,7,11
2520,24.0,PT4M44S,29,0,4,44
2520,41.0,PT3M56S,29,0,3,56
2520,45.0,PT5M4S,29,0,5,4
2520,30.0,PT2M12S,29,0,2,12
2520,49.0,PT2M10S,29,0,2,10
2520,18.0,PT3M11S,29,0,3,11
2520,23.0,PT1M59S,29,0,1,59
82200,3228.0,PT22M46S,27,0,22,46
82200,2265.0,PT7M7S,27,0,7,7
82200,19258.0,PT10M47S,27,0,10,47
82200,2935.0,PT20M45S,27,0,20,45
82200,1075.0,PT16M1S,27,0,16,1
82200,1728.0,PT17M6S,27,0,17,6
82200,625.0,PT10M9S,27,0,10,9
82200,2035.0,PT9M15S,27,0,9,15
82200,445.0,PT9M3S,27,0,9,3
82200,730.0,PT21M19S,27,0,21,19
90100,61.0,PT2H4M47S,22,2,4,47
90100,90.0,PT2H5M,22,2,5,0
90100,141.0,PT2H5M4S,22,2,5,4
90100,97.0,PT2H4M54S,22,2,4,54
90100,85.0,PT2H4M54S,22,2,4,54
90100,479.0,PT2H4M55S,22,2,4,55
90100,562.0,PT2H4M35S,22,2,4,35
90100,415.0,PT2H4M56S,22,2,4,56
90100,313.0,PT2H4M45S,22,2,4,45
90100,418.0,PT2H5M5S,22,2,5,5
34800,20.0,PT12M48S,26,0,12,48
34800,70.0,PT34M6S,26,0,34,6
34800,45.0,PT9M22S,26,0,9,22
34800,25.0,PT12M25S,26,0,12,25
34800,37.0,PT9M30S,26,0,9,30
34800,1.0,PT51M18S,26,0,51,18
34800,60.0,PT34M5S,26,0,34,5
34800,67.0,PT6M16S,26,0,6,16
34800,45.0,PT15M57S,26,0,15,57
34800,64.0,PT8M45S,26,0,8,45
37500,99.0,PT31M33S,22,0,31,33
37500,1.0,PT43M1S,22,0,43,1
37500,292.0,PT10M58S,22,0,10,58
37500,286.0,PT59M46S,22,0,59,46
37500,170.0,PT10M16S,22,0,10,16
37500,78.0,PT4M40S,22,0,4,40
37500,105.0,PT6M,22,0,6,0
37500,190.0,PT12M28S,22,0,12,28
37500,94.0,PT23M55S,22,0,23,55
37500,138.0,PT49M29S,22,0,49,29
488000,8457.0,PT11M43S,10,0,11,43
488000,2965.0,PT3M5S,10,0,3,5
488000,1817.0,PT4M27S,10,0,4,27
488000,2368.0,PT3M40S,10,0,3,40
488000,2488.0,PT2M18S,10,0,2,18
488000,4489.0,PT3M35S,10,0,3,35
488000,3287.0,PT4M7S,10,0,4,7
488000,3228.0,PT3M46S,10,0,3,46
488000,3398.0,PT3M30S,10,0,3,30
488000,11942.0,PT4M46S,10,0,4,46
26600,236.0,PT14M48S,23,0,14,48
26600,1353.0,PT8M8S,23,0,8,8
26600,379.0,PT10M7S,23,0,10,7
26600,450.0,PT15M20S,23,0,15,20
26600,1119.0,PT16M7S,23,0,16,7
26600,1022.0,PT13M29S,23,0,13,29
26600,351.0,PT13M16S,23,0,13,16
26600,837.0,PT11M37S,23,0,11,37
26600,898.0,PT13M21S,23,0,13,21
26600,691.0,PT15M1S,23,0,15,1
66200,4125.0,PT7M3S,24,0,7,3
66200,2907.0,PT5M23S,10,0,5,23
66200,37500.0,PT4M39S,24,0,4,39
66200,1092.0,PT3M7S,24,0,3,7
66200,463.0,PT31M48S,24,0,31,48
66200,95.0,PT1M,24,0,1,0
66200,11536.0,PT7M36S,24,0,7,36
66200,15939.0,PT4M15S,24,0,4,15
66200,28514.0,PT3M27S,22,0,3,27
66200,2416.0,PT3M55S,22,0,3,55
9970,1823.0,PT4H11M17S,25,4,11,17
9970,4836.0,PT48M12S,25,0,48,12
9970,1559.0,PT29M36S,25,0,29,36
9970,1100.0,PT28M41S,25,0,28,41
9970,1183.0,PT2H6M24S,25,2,6,24
9970,928.0,PT26M31S,25,0,26,31
9970,1085.0,PT24M56S,25,0,24,56
9970,945.0,PT1H2M13S,25,1,2,13
9970,1216.0,PT1H29M36S,25,1,29,36
9970,1196.0,PT58M22S,25,0,58,22
132000,1399.0,PT3M17S,24,0,3,17
132000,7244.0,PT2M52S,24,0,2,52
132000,4527.0,PT3M29S,24,0,3,29
132000,4700.0,PT12M46S,24,0,12,46
132000,16278.0,PT3M14S,24,0,3,14
132000,1768.0,PT4M12S,24,0,4,12
132000,5928.0,PT4M45S,24,0,4,45
132000,7886.0,PT5M10S,24,0,5,10
132000,11430.0,PT2M36S,24,0,2,36
132000,27372.0,PT4M52S,24,0,4,52
3250,108.0,PT2M20S,1,0,2,20
3250,155.0,PT2M32S,1,0,2,32
4200,14.0,PT5M33S,22,0,5,33
4200,43.0,PT6M11S,22,0,6,11
4200,25.0,PT7M23S,22,0,7,23
4200,36.0,PT6M5S,22,0,6,5
4200,49.0,PT6M49S,22,0,6,49
4200,32.0,PT7M22S,22,0,7,22
4200,123.0,PT10M33S,22,0,10,33
4200,28.0,PT4M38S,22,0,4,38
4200,16.0,PT9M2S,22,0,9,2
4200,45.0,PT11M33S,22,0,11,33
661000,66.0,PT1H22M55S,29,1,22,55
661000,12083.0,PT22M4S,22,0,22,4
661000,3595.0,PT22M2S,22,0,22,2
661000,9455.0,PT21M55S,22,0,21,55
661000,11207.0,PT21M59S,22,0,21,59
661000,12504.0,PT21M53S,22,0,21,53
661000,6905.0,PT21M47S,22,0,21,47
661000,15320.0,PT21M53S,22,0,21,53
661000,6564.0,PT21M53S,22,0,21,53
661000,7461.0,PT21M58S,22,0,21,58
45100,27.0,PT1H55M5S,20,1,55,5
45100,23.0,PT2H42S,20,2,0,0
45100,38.0,PT2H10M48S,20,2,10,48
45100,16.0,PT1H49M40S,20,1,49,40
45100,25.0,PT1H41M22S,20,1,41,22
45100,27.0,PT1H50M59S,20,1,50,59
45100,22.0,PT1H42M47S,20,1,42,47
45100,28.0,PT2H47M30S,20,2,47,30
45100,19.0,PT2H32M58S,20,2,32,58
45100,25.0,PT2H5M51S,20,2,5,51
903000,36.0,PT1H2M14S,24,1,2,14
903000,75.0,PT35M22S,24,0,35,22
903000,196.0,PT42M17S,24,0,42,17
903000,109.0,PT16M12S,24,0,16,12
903000,138.0,PT24M45S,24,0,24,45
903000,260.0,PT21M22S,24,0,21,22
903000,234.0,PT5M36S,24,0,5,36
903000,480.0,PT9M47S,24,0,9,47
903000,1824.0,PT13M58S,24,0,13,58
903000,72.0,PT1M1S,24,0,1,1
8300,899.0,PT8M,27,0,8,0
8300,4871.0,PT30M28S,27,0,30,28
8300,476.0,PT7M45S,27,0,7,45
8300,271.0,PT8M6S,22,0,8,6
8300,218.0,PT5M9S,22,0,5,9
191000,241.0,PT12M40S,28,0,12,40
191000,710.0,PT10M2S,28,0,10,2
191000,1479.0,PT16M4S,28,0,16,4
191000,8743.0,PT13M17S,28,0,13,17
191000,3612.0,PT11M22S,28,0,11,22
191000,1739.0,PT12M28S,28,0,12,28
191000,2392.0,PT8M5S,28,0,8,5
191000,2569.0,PT11M3S,28,0,11,3
191000,1435.0,PT14M6S,28,0,14,6
191000,2327.0,PT10M22S,28,0,10,22
9100000,253410.0,PT38M40S,22,0,38,40
9100000,367740.0,PT31M20S,22,0,31,20
9100000,385528.0,PT29M28S,22,0,29,28
9100000,407995.0,PT32M47S,22,0,32,47
9100000,493607.0,PT32M24S,22,0,32,24
9100000,236218.0,PT24M20S,22,0,24,20
9100000,317633.0,PT5M1S,22,0,5,1
9100000,1062716.0,PT30M50S,22,0,30,50
9100000,418225.0,PT24M6S,22,0,24,6
9100000,405452.0,PT38M38S,22,0,38,38
133000,348.0,PT9M12S,24,0,9,12
133000,421.0,PT11M18S,24,0,11,18
133000,391.0,PT10M16S,24,0,10,16
133000,432.0,PT10M9S,24,0,10,9
133000,5643.0,PT9M46S,24,0,9,46
133000,821.0,PT9M6S,24,0,9,6
133000,824.0,PT9M11S,24,0,9,11
133000,532.0,PT9M3S,24,0,9,3
133000,908.0,PT10M30S,24,0,10,30
133000,588.0,PT11M6S,24,0,11,6
48700,2894.0,PT22M20S,24,0,22,20
48700,3414.0,PT45M10S,24,0,45,10
48700,1677.0,PT1H11M45S,24,1,11,45
48700,423.0,PT31M5S,24,0,31,5
48700,1017.0,PT50M37S,24,0,50,37
48700,376.0,PT15M59S,24,0,15,59
48700,551.0,PT9M10S,24,0,9,10
48700,1454.0,PT36M7S,24,0,36,7
48700,2938.0,PT11M12S,24,0,11,12
48700,532.0,PT6M17S,24,0,6,17
2830000,2335.0,PT16M14S,26,0,16,14
2830000,1650.0,PT8M57S,26,0,8,57
2830000,1191.0,PT9M42S,26,0,9,42
2830000,5165.0,PT11M54S,26,0,11,54
2830000,2413.0,PT9M46S,26,0,9,46
2830000,6471.0,PT9M4S,26,0,9,4
2830000,8971.0,PT9M43S,26,0,9,43
2830000,2904.0,PT10M54S,26,0,10,54
2830000,2266.0,PT15M5S,26,0,15,5
2830000,6558.0,PT11M54S,26,0,11,54
19900000,852.0,PT1H13M6S,26,1,13,6
19900000,2647.0,PT11M9S,26,0,11,9
19900000,1746.0,PT33M48S,26,0,33,48
19900000,5520.0,PT10M18S,26,0,10,18
19900000,2800.0,PT1H13M40S,26,1,13,40
19900000,3298.0,PT42M31S,26,0,42,31
19900000,14196.0,PT14M28S,26,0,14,28
